production_day,station_id,total_bookings,good_count,fail_count,scrap_count,defect_count,defect_rate_pct,created_at,timestamp,id,station_name,rolling_mean_7d,rolling_mean_3d,rolling_std_7d,previous_day_scrap,defect_trend,downtime_ratio,day_of_week,ma_forecast,es_forecast,ma_error,es_error
2026-01-27 23:00:00+00:00,3,1166,1076,56,34,90,7.72,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,320,HDR-MLD-L01-02,8.204285714285716,7.84,0.8589694822451927,8.85,-0.12249999999999955,,1,8.204285714285716,8.279372171184647,-0.48428571428571576,-0.5593721711846475
2026-01-28 23:00:00+00:00,3,1069,987,47,35,82,7.67,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,811,HDR-MLD-L01-02,8.061428571428573,7.69,0.8418912948718231,7.72,-0.10071428571428524,,2,8.061428571428573,8.24058497044571,-0.39142857142857324,-0.5705849704457098
2026-01-29 23:00:00+00:00,3,795,734,40,21,61,7.67,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,453,HDR-MLD-L01-02,7.922857142857143,8.08,0.8100146971035848,7.67,-0.060000000000000296,,3,7.922857142857143,8.200628311898463,-0.25285714285714267,-0.5306283118984627
2026-02-01 23:00:00+00:00,3,945,857,50,38,88,9.31,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,761,HDR-MLD-L01-02,7.917142857142857,7.6866666666666665,0.811905460130968,7.67,-0.11749999999999992,,6,7.917142857142857,8.163119013748068,1.3928571428571432,1.146880986251933
2026-02-02 23:00:00+00:00,3,709,644,35,30,65,9.17,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,456,HDR-MLD-L01-02,7.984285714285714,8.216666666666667,0.9139631127286124,9.31,0.16357142857142848,,0,7.984285714285714,8.240979369916992,1.185714285714286,0.9290206300830075
2026-02-03 23:00:00+00:00,3,729,665,38,26,64,8.78,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,751,HDR-MLD-L01-02,8.127142857142857,8.716666666666667,1.019848261355815,9.17,0.31714285714285795,,1,8.127142857142857,8.304737573870298,0.6528571428571421,0.47526242612970115
2026-02-04 23:00:00+00:00,3,1069,997,42,30,72,6.74,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1109,HDR-MLD-L01-02,8.452857142857143,9.086666666666668,0.738979347607549,8.78,0.15464285714285717,,2,8.452857142857143,8.338773386121836,-1.7128571428571426,-1.5987733861218363
2026-02-05 23:00:00+00:00,3,968,873,68,27,95,9.81,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,353,HDR-MLD-L01-02,8.151428571428571,8.229999999999999,0.9501478581678511,6.74,0.02785714285714333,,3,8.151428571428571,8.237064916767965,1.6585714285714293,1.5729350832320357
2026-02-08 23:00:00+00:00,3,865,805,40,20,60,6.94,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1083,HDR-MLD-L01-02,8.45,8.443333333333333,1.1073542040979194,9.81,0.14392857142857166,,6,8.45,8.339137329065341,-1.509999999999999,-1.3991373290653408
2026-02-09 23:00:00+00:00,3,1371,1272,59,40,99,7.22,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,678,HDR-MLD-L01-02,8.345714285714285,7.829999999999999,1.221540791280384,6.94,-0.12928571428571395,,0,8.345714285714285,8.25330993829747,-1.1257142857142854,-1.03330993829747
2026-02-10 23:00:00+00:00,3,1171,1084,52,35,87,7.43,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,271,HDR-MLD-L01-02,8.281428571428572,7.989999999999999,1.2737533587973853,7.22,-0.3464285714285709,,1,8.281428571428572,8.189657129525067,-0.8514285714285723,-0.7596571295250669
2026-02-11 23:00:00+00:00,3,829,753,47,29,76,9.17,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1164,HDR-MLD-L01-02,8.012857142857143,7.196666666666666,1.217698844620654,7.43,-0.2907142857142857,,2,8.012857142857143,8.142345459098475,1.1571428571428566,1.0276545409015245
2026-02-12 23:00:00+00:00,3,1100,1018,53,29,82,7.45,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,380,HDR-MLD-L01-02,8.012857142857142,7.94,1.217698844620654,9.17,-0.001428571428571843,,3,8.012857142857142,8.203000295984507,-0.5628571428571414,-0.7530002959845072
2026-02-15 23:00:00+00:00,3,606,564,29,13,42,6.93,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,729,HDR-MLD-L01-02,7.822857142857144,8.016666666666667,1.181266471288538,7.45,0.04785714285714299,,6,7.822857142857144,8.157802685774152,-0.8928571428571441,-1.2278026857741526
2026-02-16 23:00:00+00:00,3,1091,1020,53,18,71,6.51,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,658,HDR-MLD-L01-02,7.8500000000000005,7.8500000000000005,1.154108602630907,6.93,-0.20250000000000024,,0,7.8500000000000005,8.084366584861925,-1.3400000000000007,-1.5743665848619255
2026-02-17 23:00:00+00:00,3,743,683,49,11,60,8.08,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,715,HDR-MLD-L01-02,7.378571428571428,6.963333333333334,0.8553835118711057,6.51,-0.06607142857142832,,1,7.378571428571428,7.990304374599629,0.701428571428572,0.08969562540037135
2026-02-18 23:00:00+00:00,3,438,419,12,7,19,4.34,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,94,HDR-MLD-L01-02,7.541428571428573,7.173333333333333,0.8664184626270078,8.08,-0.05357142857142777,,2,7.541428571428573,7.9906828012090445,-3.201428571428573,-3.6506828012090446
2026-02-19 23:00:00+00:00,3,1105,1026,47,32,79,7.15,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,993,HDR-MLD-L01-02,7.130000000000001,6.31,1.498054293631128,4.34,-0.4424999999999993,,3,7.130000000000001,7.4606634374924345,0.019999999999999574,-0.3106634374924342
2026-02-22 23:00:00+00:00,3,796,736,35,25,60,7.54,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,132,HDR-MLD-L01-02,7.090000000000001,6.523333333333333,1.4924364866441246,7.15,-0.3975000000000002,,6,7.090000000000001,7.307639025671538,0.4499999999999993,0.23236097432846226
2026-02-23 23:00:00+00:00,3,1128,1033,61,34,95,8.42,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,498,HDR-MLD-L01-02,6.857142857142857,6.343333333333334,1.215232683970632,7.54,-0.0521428571428566,,0,6.857142857142857,7.281652872367934,1.5628571428571432,1.1383471276320662
2026-02-24 23:00:00+00:00,3,1009,920,57,32,89,8.82,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,947,HDR-MLD-L01-02,6.9957142857142856,7.703333333333333,1.3427193445002679,8.42,0.19999999999999998,,1,6.9957142857142856,7.744205139145899,1.8242857142857147,1.075794860854101
2026-02-25 23:00:00+00:00,3,950,869,59,22,81,8.53,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1064,HDR-MLD-L01-02,7.265714285714286,8.26,1.5072475702734545,8.82,0.38607142857142945,,2,7.265714285714286,7.792478499298598,1.2642857142857133,0.7375215007014013
2026-02-26 23:00:00+00:00,3,753,690,38,25,63,8.37,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1251,HDR-MLD-L01-02,7.554285714285714,8.59,1.5316206791375928,8.53,0.41357142857142865,,3,7.554285714285714,7.823325157998166,0.815714285714285,0.546674842001833
2026-03-01 23:00:00+00:00,3,1138,1048,55,35,90,7.91,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,874,HDR-MLD-L01-02,7.595714285714285,8.573333333333332,1.551997177218836,8.37,0.5760714285714285,,6,7.595714285714285,7.844510478865079,0.31428571428571495,0.06548952113492135
2026-03-02 23:00:00+00:00,3,842,783,33,26,59,7.01,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,420,HDR-MLD-L01-02,8.105714285714285,8.269999999999998,0.5958986810651952,7.91,0.14464285714285696,,0,8.105714285714285,7.841201820113114,-1.0957142857142852,-0.8312018201131144
2026-03-03 23:00:00+00:00,3,988,898,54,36,90,9.11,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,965,HDR-MLD-L01-02,8.085714285714285,7.763333333333332,0.6344251241046805,7.01,-0.10928571428571403,,1,8.085714285714285,7.792511615814798,1.024285714285714,1.3174883841852019
2026-03-04 23:00:00+00:00,3,1036,957,51,28,79,7.63,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,214,HDR-MLD-L01-02,8.31,8.01,0.6848600830339993,9.11,-0.0775,,2,8.31,7.850993073356649,-0.6800000000000006,-0.22099307335664875
2026-03-05 23:00:00+00:00,3,1241,1133,64,44,108,8.7,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,44,HDR-MLD-L01-02,8.197142857142856,7.916666666666665,0.7274777037984131,7.63,-0.13464285714285698,,3,8.197142857142856,7.833906421102545,0.5028571428571436,0.8660935788974546
2026-03-08 23:00:00+00:00,3,1107,1038,44,25,69,6.23,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,75,HDR-MLD-L01-02,8.18,8.479999999999999,0.7115944537913912,8.7,0.008214285714286364,,6,8.18,7.869782349272707,-1.9499999999999993,-1.6397823492727062
2026-03-09 23:00:00+00:00,3,558,501,40,17,57,10.22,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,358,HDR-MLD-L01-02,7.8514285714285705,7.52,0.9968689076541705,6.23,-0.1507142857142856,,0,7.8514285714285705,7.7851486910387955,2.36857142857143,2.434851308961205
2026-03-10 23:00:00+00:00,3,1064,970,51,43,94,8.83,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,238,HDR-MLD-L01-02,8.115714285714287,8.383333333333333,1.3425579707267414,10.22,0.17714285714285735,,1,8.115714285714287,7.8940725620643875,0.7142857142857135,0.9359274379356126
2026-03-11 23:00:00+00:00,3,378,349,16,13,29,7.67,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,462,HDR-MLD-L01-02,8.247142857142858,8.426666666666666,1.3639246592794185,8.83,0.2242857142857149,,2,8.247142857142858,7.933141912653661,-0.5771428571428583,-0.26314191265366116
2026-03-12 23:00:00+00:00,3,793,720,50,23,73,9.21,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1157,HDR-MLD-L01-02,8.34142857142857,8.906666666666666,1.28465856127129,7.67,-0.014285714285713904,,3,8.34142857142857,7.916696828052272,0.8685714285714301,1.2933031719477288
2026-03-15 23:00:00+00:00,3,574,534,23,17,40,6.97,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1031,HDR-MLD-L01-02,8.355714285714287,8.57,1.295142941182648,9.21,0.18857142857142964,,6,8.355714285714287,7.9717418682381895,-1.385714285714287,-1.0017418682381898
2026-03-16 23:00:00+00:00,3,998,907,60,31,91,9.12,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,661,HDR-MLD-L01-02,8.261428571428572,7.949999999999999,1.3781440245420487,6.97,-0.06357142857142814,,0,8.261428571428572,7.922804761598717,0.8585714285714268,1.1971952384012825
2026-03-17 23:00:00+00:00,3,1006,919,48,39,87,8.65,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,54,HDR-MLD-L01-02,8.321428571428571,8.433333333333332,1.4092128839820317,9.12,0.09107142857142897,,1,8.321428571428571,7.972437944813312,0.3285714285714292,0.6775620551866881
2026-03-18 23:00:00+00:00,3,878,808,44,26,70,7.97,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,746,HDR-MLD-L01-02,8.667142857142856,8.246666666666664,1.0655626727339,8.65,-0.17249999999999946,,2,8.667142857142856,7.9992773370864825,-0.6971428571428566,-0.029277337086482724
2026-03-19 23:00:00+00:00,3,901,832,39,30,69,7.66,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,172,HDR-MLD-L01-02,8.345714285714285,8.579999999999998,0.8330637659238576,7.97,-0.02535714285714315,,3,8.345714285714285,7.995215278046531,-0.685714285714285,-0.3352152780465305
2026-03-22 23:00:00+00:00,3,946,857,53,36,89,9.41,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1165,HDR-MLD-L01-02,8.178571428571429,8.093333333333332,0.8370668744974639,7.66,-0.029642857142857595,,6,8.178571428571429,7.977841957533562,1.2314285714285713,1.4321580424664377
2026-03-23 23:00:00+00:00,3,960,891,43,26,69,7.19,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,384,HDR-MLD-L01-02,8.427142857142856,8.346666666666666,0.9155456348668873,9.41,0.029642857142857193,,0,8.427142857142856,8.036406334771344,-1.2371428571428558,-0.846406334771344
2026-03-24 23:00:00+00:00,3,1096,1021,45,30,75,6.84,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,439,HDR-MLD-L01-02,8.138571428571428,8.086666666666666,0.9455232867118005,7.19,0.008928571428572172,,1,8.138571428571428,7.998338125721483,-1.298571428571428,-1.1583381257214835
2026-03-25 23:00:00+00:00,3,1140,1054,61,25,86,7.54,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,601,HDR-MLD-L01-02,8.12,7.813333333333333,0.9731735028589027,6.84,-0.2971428571428574,,2,8.12,7.946946315227042,-0.5799999999999992,-0.4069463152270423
2026-03-26 23:00:00+00:00,3,847,783,45,19,64,7.56,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1197,HDR-MLD-L01-02,7.894285714285715,7.19,0.8814922412753106,7.54,-0.21642857142857072,,3,7.894285714285715,7.926608644712964,-0.3342857142857154,-0.36660864471296417
2026-03-29 22:00:00+00:00,3,798,736,42,20,62,7.77,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,343,HDR-MLD-L01-02,7.738571428571428,7.313333333333333,0.8198664234989442,7.56,-0.1442857142857142,,6,7.738571428571428,7.907847004629692,0.03142857142857114,-0.13784700462969202
2026-03-30 22:00:00+00:00,3,727,662,38,27,65,8.94,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,309,HDR-MLD-L01-02,7.710000000000001,7.623333333333332,0.8139205530435167,7.77,-0.10785714285714298,,0,7.710000000000001,7.898345300358693,1.2299999999999986,1.041654699641306
2026-03-31 22:00:00+00:00,3,1183,1089,57,37,94,7.95,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,142,HDR-MLD-L01-02,7.892857142857143,8.089999999999998,0.935516154959643,8.94,0.016785714285713963,,1,7.892857142857143,7.936471858259558,0.05714285714285694,0.013528141740442479
2026-04-01 22:00:00+00:00,3,1167,1078,58,31,89,7.63,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,739,HDR-MLD-L01-02,7.684285714285715,8.219999999999999,0.6643507392649622,7.95,0.23964285714285702,,2,7.684285714285715,7.9336837984088255,-0.05428571428571516,-0.30368379840882564
2026-04-02 22:00:00+00:00,3,1113,1025,58,30,88,7.91,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,84,HDR-MLD-L01-02,7.747142857142856,8.173333333333332,0.6297013653501216,7.63,0.1632142857142861,,3,7.747142857142856,7.918335662912709,0.1628571428571437,-0.008335662912708486
2026-04-05 22:00:00+00:00,3,1153,1081,47,25,72,6.24,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,571,HDR-MLD-L01-02,7.9,7.829999999999998,0.48634692692905185,7.91,0.051071428571428545,,6,7.9,7.914510738601974,-1.6600000000000001,-1.674510738601974
2026-04-06 22:00:00+00:00,3,1272,1181,62,29,91,7.15,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,61,HDR-MLD-L01-02,7.714285714285714,7.259999999999999,0.7962172472145415,6.24,-0.17821428571428546,,0,7.714285714285714,7.845978297058072,-0.5642857142857141,-0.6959782970580717
2026-04-07 22:00:00+00:00,3,806,751,34,21,55,6.82,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,302,HDR-MLD-L01-02,7.655714285714287,7.099999999999999,0.824052125027235,7.15,-0.2607142857142851,,1,7.655714285714287,7.814769109154727,-0.8357142857142863,-0.9947691091547268
2026-04-08 22:00:00+00:00,3,807,735,42,30,72,8.92,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,831,HDR-MLD-L01-02,7.5200000000000005,6.7366666666666655,0.8785214852238935,6.82,-0.33392857142857124,,2,7.5200000000000005,7.772050564131046,1.3999999999999995,1.147949435868954
2026-04-09 22:00:00+00:00,3,1139,1048,47,44,91,7.99,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,545,HDR-MLD-L01-02,7.517142857142858,7.629999999999999,0.8731497444255895,8.92,0.018928571428571475,,3,7.517142857142858,7.810009697394848,0.4728571428571424,0.17999030260515259
2026-04-12 22:00:00+00:00,3,634,585,24,25,49,7.73,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,296,HDR-MLD-L01-02,7.522857142857142,7.909999999999999,0.8765788476745673,7.99,0.13142857142857176,,6,7.522857142857142,7.811986213124228,0.20714285714285818,-0.08198621312422727
2026-04-13 22:00:00+00:00,3,965,885,43,37,80,8.29,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,720,HDR-MLD-L01-02,7.537142857142858,8.213333333333333,0.8794262198675181,7.73,0.16892857142857134,,0,7.537142857142858,7.804291044364794,0.7528571428571409,0.48570895563520544
2026-04-14 22:00:00+00:00,3,1178,1086,53,39,92,7.81,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,219,HDR-MLD-L01-02,7.591428571428572,8.003333333333332,0.9171955184406515,8.29,0.3028571428571433,,1,7.591428571428572,7.817414745991185,0.21857142857142797,-0.007414745991185079
2026-04-15 22:00:00+00:00,3,803,745,32,26,58,7.22,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,856,HDR-MLD-L01-02,7.815714285714286,7.943333333333332,0.6972292101085336,7.81,0.13321428571428648,,2,7.815714285714286,7.812687849055843,-0.5957142857142861,-0.5926878490558432
2026-04-16 22:00:00+00:00,3,1107,1018,56,33,89,8.04,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,867,HDR-MLD-L01-02,7.825714285714286,7.773333333333331,0.6865094595817574,7.22,-0.0257142857142858,,3,7.825714285714286,7.786868765552986,0.21428571428571352,0.2531312344470136
2026-04-19 22:00:00+00:00,3,851,791,36,24,60,7.05,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,713,HDR-MLD-L01-02,8.0,7.689999999999998,0.5243408560596183,8.04,-0.14642857142857138,,6,8.0,7.791161707606114,-0.9500000000000002,-0.7411617076061141
2026-04-20 22:00:00+00:00,3,854,770,53,31,84,9.84,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,367,HDR-MLD-L01-02,7.732857142857142,7.436666666666665,0.4483567881986475,7.05,-0.11678571428571427,,0,7.732857142857142,7.760298847393859,2.1071428571428577,2.079701152606141
2026-04-21 22:00:00+00:00,3,647,594,39,14,53,8.19,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,759,HDR-MLD-L01-02,7.997142857142857,8.309999999999997,0.9211535211482446,9.84,0.1457142857142858,,1,7.997142857142857,7.828299041794476,0.19285714285714217,0.3617009582055237
2026-04-22 22:00:00+00:00,3,710,648,38,24,62,8.73,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,958,HDR-MLD-L01-02,8.062857142857142,8.359999999999998,0.915308951223835,8.19,0.12821428571428578,,2,8.062857142857142,7.8368592081655315,0.6671428571428581,0.8931407918344689
2026-04-23 22:00:00+00:00,3,942,865,44,33,77,8.17,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,137,HDR-MLD-L01-02,8.125714285714285,8.919999999999998,0.9480305399943117,8.73,0.23214285714285796,,3,8.125714285714285,7.863799419721179,0.04428571428571537,0.306200580278821
2026-04-26 22:00:00+00:00,3,1099,992,64,43,107,9.74,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,951,HDR-MLD-L01-02,8.177142857142858,8.363333333333332,0.9377582184073241,8.17,0.19178571428571484,,6,8.177142857142858,7.870804910840998,1.5628571428571423,1.8691950891590023
2026-04-27 22:00:00+00:00,3,1148,1040,69,39,108,9.41,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,764,HDR-MLD-L01-02,8.537142857142857,8.879999999999999,0.9912570182301278,9.74,0.2225000000000002,,0,8.537142857142857,7.930837550662406,0.8728571428571428,1.4791624493375943
2026-04-28 22:00:00+00:00,3,1038,957,45,36,81,7.8,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1032,HDR-MLD-L01-02,8.732857142857142,9.106666666666666,1.0117759021594095,9.41,0.24500000000000008,,1,8.732857142857142,7.97802616120141,-0.9328571428571424,-0.17802616120141046
2026-04-29 22:00:00+00:00,3,781,721,40,20,60,7.68,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1172,HDR-MLD-L01-02,8.84,8.983333333333333,0.8266397845091571,7.8,-0.09535714285714299,,2,8.84,7.970182313801554,-1.1600000000000001,-0.29018231380155424
2026-04-30 22:00:00+00:00,3,908,844,39,25,64,7.05,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1199,HDR-MLD-L01-02,8.531428571428572,8.296666666666665,0.7936293965369651,7.68,-0.0767857142857138,,3,8.531428571428572,7.958606164977106,-1.4814285714285722,-0.9086061649771064
2026-05-03 22:00:00+00:00,3,838,762,46,30,76,9.07,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,493,HDR-MLD-L01-02,8.368571428571428,7.509999999999998,0.972238457914325,7.05,-0.28428571428571414,,6,8.368571428571428,7.926714714036814,0.701428571428572,1.1432852859631861
2026-05-04 22:00:00+00:00,3,857,801,37,19,56,6.53,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,673,HDR-MLD-L01-02,8.417142857142858,7.933333333333331,1.0013609786304918,9.07,-0.15749999999999956,,0,8.417142857142858,7.961430218418184,-1.887142857142858,-1.4314302184181837
2026-05-05 22:00:00+00:00,3,943,864,49,30,79,8.38,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1044,HDR-MLD-L01-02,8.182857142857143,7.549999999999998,1.233716800103308,6.53,-0.39499999999999924,,1,8.182857142857143,7.913240885761918,0.1971428571428575,0.4667591142380827
2026-05-06 22:00:00+00:00,3,509,479,17,13,30,5.89,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,579,HDR-MLD-L01-02,7.988571428571428,7.993333333333332,1.03941375418115,8.38,-0.15142857142857122,,2,7.988571428571428,7.925608465421041,-2.0985714285714288,-2.035608465421041
2026-05-07 22:00:00+00:00,3,795,732,40,23,63,7.92,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,457,HDR-MLD-L01-02,7.485714285714286,6.933333333333331,1.0874872741455706,5.89,-0.17321428571428557,,3,7.485714285714286,7.858594759885491,0.43428571428571416,0.06140524011450932
2026-05-10 22:00:00+00:00,3,606,552,37,17,54,8.91,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,609,HDR-MLD-L01-02,7.502857142857143,7.396666666666665,1.0941924615245413,7.92,-0.08178571428571413,,6,7.502857142857143,7.857374058636227,1.4071428571428575,1.0526259413637735
2025-11-12 23:00:00+00:00,4,1004,929,47,28,75,7.47,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,374,FRA-PP-L01-01,,,,,,,2,,,,
2025-11-13 23:00:00+00:00,4,1290,1173,73,44,117,9.07,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,128,FRA-PP-L01-01,,,,7.47,,,3,,,,
2025-11-16 23:00:00+00:00,4,903,822,47,34,81,8.97,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1155,FRA-PP-L01-01,,8.27,,9.07,,,6,,,,
2025-11-17 23:00:00+00:00,4,1085,989,64,32,96,8.85,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1034,FRA-PP-L01-01,8.503333333333332,8.503333333333332,0.8962886439832508,8.97,0.7499999999999997,,0,8.503333333333332,,0.34666666666666757,
2025-11-18 23:00:00+00:00,4,427,402,16,9,25,5.85,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,351,FRA-PP-L01-01,8.59,8.963333333333333,0.752063827078527,8.85,0.4039999999999999,,1,8.59,,-2.74,
2025-11-19 23:00:00+00:00,4,606,553,31,22,53,8.75,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,836,FRA-PP-L01-01,8.042,7.890000000000001,1.3877031382828247,5.85,-0.3460000000000003,,2,8.042,,0.7080000000000002,
2025-11-20 23:00:00+00:00,4,1122,1019,50,53,103,9.18,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,745,FRA-PP-L01-01,8.16,7.816666666666666,1.2744096672577465,8.75,-0.09657142857142892,,3,8.16,,1.0199999999999996,
2025-11-23 23:00:00+00:00,4,641,590,33,18,51,7.96,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1015,FRA-PP-L01-01,8.305714285714286,7.926666666666667,1.225586351409767,9.18,0.048928571428571696,,6,8.305714285714286,,-0.3457142857142861,
2025-11-24 23:00:00+00:00,4,733,683,35,15,50,6.82,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,525,FRA-PP-L01-01,8.375714285714286,8.629999999999999,1.1831575992917869,7.96,-0.10750000000000022,,0,8.375714285714286,,-1.555714285714286,
2025-11-25 23:00:00+00:00,4,876,809,46,21,67,7.65,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1021,FRA-PP-L01-01,8.054285714285715,7.986666666666667,1.2658443446024101,6.82,-0.17499999999999996,,1,8.054285714285715,,-0.4042857142857148,
2025-11-26 23:00:00+00:00,4,604,554,32,18,50,8.28,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,591,FRA-PP-L01-01,7.865714285714286,7.476666666666667,1.203479083641218,7.65,-0.08750000000000001,,2,7.865714285714286,7.547386401430204,0.4142857142857137,0.7326135985697952
2025-11-27 23:00:00+00:00,4,593,554,17,22,39,6.58,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,34,FRA-PP-L01-01,7.784285714285714,7.583333333333333,1.1435741798247743,8.28,0.09750000000000007,,3,7.784285714285714,7.721090786032089,-1.2042857142857137,-1.1410907860320894
