production_day,station_id,station_name,downtime_minutes,downtime_type,Q1,Q3,IQR,lower_bound,upper_bound,severity
2025-12-23,3,HDR-MLD-L01-02,86.1,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-23,9,SFX-PLM-PROG-01,40.78,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-23,3,HDR-MLD-L01-02,7.58,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-23,6,FRA-PP-L01-03,12.95,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-23,1,SF-SPI-L01-01,40.32,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-23,6,FRA-PP-L01-03,39.4,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-23,10,SFX-PLM-ASSY-01,58.72,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-23,5,FRA-PP-L01-02,37.88,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-23,7,FRA-OVE-L01-01,7.08,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,1,SF-SPI-L01-01,56.65,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,1,SF-SPI-L01-01,31.08,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,7,FRA-OVE-L01-01,19.27,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,3,HDR-MLD-L01-02,56.97,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,7,FRA-OVE-L01-01,27.03,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,2,HDR-MLD-L01-01,45.58,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,2,HDR-MLD-L01-01,24.9,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,6,FRA-PP-L01-03,32.93,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,3,HDR-MLD-L01-02,14.5,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,1,SF-SPI-L01-01,8.88,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,2,HDR-MLD-L01-01,36.52,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,10,SFX-PLM-ASSY-01,23.5,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,5,FRA-PP-L01-02,85.33,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,7,FRA-OVE-L01-01,43.03,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,9,SFX-PLM-PROG-01,27.93,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,4,FRA-PP-L01-01,6.73,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,1,SF-SPI-L01-01,26.05,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,10,SFX-PLM-ASSY-01,44.57,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,6,FRA-PP-L01-03,38.8,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,4,FRA-PP-L01-01,10.87,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,8,FRA-AOI-L01-01,43.95,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,8,FRA-AOI-L01-01,9.7,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,3,HDR-MLD-L01-02,38.28,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,6,FRA-PP-L01-03,25.55,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,9,SFX-PLM-PROG-01,24.3,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,5,FRA-PP-L01-02,15.97,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,4,FRA-PP-L01-01,17.43,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,5,FRA-PP-L01-02,33.78,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,3,HDR-MLD-L01-02,21.13,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,9,SFX-PLM-PROG-01,31.6,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,4,FRA-PP-L01-01,21.82,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,8,FRA-AOI-L01-01,6.93,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-24,5,FRA-PP-L01-02,15.45,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,4,FRA-PP-L01-01,25.97,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,10,SFX-PLM-ASSY-01,9.28,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,7,FRA-OVE-L01-01,29.85,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,7,FRA-OVE-L01-01,15.13,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,8,FRA-AOI-L01-01,16.5,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,7,FRA-OVE-L01-01,35.48,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,6,FRA-PP-L01-03,73.15,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,4,FRA-PP-L01-01,44.28,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,7,FRA-OVE-L01-01,38.95,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,7,FRA-OVE-L01-01,3.68,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,2,HDR-MLD-L01-01,33.67,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,1,SF-SPI-L01-01,12.68,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,2,HDR-MLD-L01-01,34.43,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,2,HDR-MLD-L01-01,81.68,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,8,FRA-AOI-L01-01,7.67,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,10,SFX-PLM-ASSY-01,34.2,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,9,SFX-PLM-PROG-01,37.67,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,4,FRA-PP-L01-01,25.63,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,5,FRA-PP-L01-02,49.43,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,10,SFX-PLM-ASSY-01,41.88,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,9,SFX-PLM-PROG-01,27.13,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,6,FRA-PP-L01-03,26.2,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,8,FRA-AOI-L01-01,84.27,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-25,6,FRA-PP-L01-03,27.93,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,6,FRA-PP-L01-03,9.45,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,9,SFX-PLM-PROG-01,16.72,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,3,HDR-MLD-L01-02,55.07,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,1,SF-SPI-L01-01,37.37,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,10,SFX-PLM-ASSY-01,35.78,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,5,FRA-PP-L01-02,17.18,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,8,FRA-AOI-L01-01,4.75,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,9,SFX-PLM-PROG-01,19.37,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,10,SFX-PLM-ASSY-01,20.87,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,9,SFX-PLM-PROG-01,34.03,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,6,FRA-PP-L01-03,7.67,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,6,FRA-PP-L01-03,70.93,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,9,SFX-PLM-PROG-01,77.8,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,10,SFX-PLM-ASSY-01,18.22,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,4,FRA-PP-L01-01,32.78,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,8,FRA-AOI-L01-01,41.55,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,10,SFX-PLM-ASSY-01,56.1,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,7,FRA-OVE-L01-01,11.6,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,4,FRA-PP-L01-01,51.67,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,10,SFX-PLM-ASSY-01,5.82,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,5,FRA-PP-L01-02,15.13,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,5,FRA-PP-L01-02,53.65,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,1,SF-SPI-L01-01,52.85,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,10,SFX-PLM-ASSY-01,37.62,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,9,SFX-PLM-PROG-01,17.05,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,4,FRA-PP-L01-01,27.73,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-26,2,HDR-MLD-L01-01,76.17,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,8,FRA-AOI-L01-01,27.77,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,4,FRA-PP-L01-01,40.37,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,4,FRA-PP-L01-01,58.22,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,5,FRA-PP-L01-02,41.75,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,7,FRA-OVE-L01-01,23.12,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,5,FRA-PP-L01-02,34.83,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,8,FRA-AOI-L01-01,35.53,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,7,FRA-OVE-L01-01,18.77,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,6,FRA-PP-L01-03,33.18,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,7,FRA-OVE-L01-01,25.38,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,4,FRA-PP-L01-01,30.55,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,10,SFX-PLM-ASSY-01,39.05,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,5,FRA-PP-L01-02,9.0,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,2,HDR-MLD-L01-01,42.8,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,9,SFX-PLM-PROG-01,38.75,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,8,FRA-AOI-L01-01,11.52,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,5,FRA-PP-L01-02,27.58,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,6,FRA-PP-L01-03,35.05,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,6,FRA-PP-L01-03,19.25,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,1,SF-SPI-L01-01,56.68,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,8,FRA-AOI-L01-01,12.13,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,4,FRA-PP-L01-01,38.73,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,2,HDR-MLD-L01-01,114.22,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,8,FRA-AOI-L01-01,40.63,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,9,SFX-PLM-PROG-01,15.63,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,6,FRA-PP-L01-03,45.2,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,3,HDR-MLD-L01-02,18.03,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-29,7,FRA-OVE-L01-01,17.92,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,4,FRA-PP-L01-01,90.97,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,9,SFX-PLM-PROG-01,44.1,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,3,HDR-MLD-L01-02,48.53,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,8,FRA-AOI-L01-01,54.07,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,5,FRA-PP-L01-02,46.93,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,10,SFX-PLM-ASSY-01,42.92,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,3,HDR-MLD-L01-02,10.18,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,10,SFX-PLM-ASSY-01,52.4,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,8,FRA-AOI-L01-01,54.08,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,9,SFX-PLM-PROG-01,40.42,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,5,FRA-PP-L01-02,36.25,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,1,SF-SPI-L01-01,67.82,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,1,SF-SPI-L01-01,5.08,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,9,SFX-PLM-PROG-01,20.63,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,3,HDR-MLD-L01-02,46.68,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,1,SF-SPI-L01-01,22.75,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,1,SF-SPI-L01-01,27.0,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,2,HDR-MLD-L01-01,37.9,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,2,HDR-MLD-L01-01,58.6,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,1,SF-SPI-L01-01,17.25,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,7,FRA-OVE-L01-01,15.47,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,10,SFX-PLM-ASSY-01,13.07,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,7,FRA-OVE-L01-01,8.17,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,2,HDR-MLD-L01-01,35.9,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,6,FRA-PP-L01-03,54.83,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,10,SFX-PLM-ASSY-01,6.72,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-30,4,FRA-PP-L01-01,29.67,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,7,FRA-OVE-L01-01,28.45,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,8,FRA-AOI-L01-01,31.32,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,6,FRA-PP-L01-03,34.33,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,6,FRA-PP-L01-03,38.75,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,3,HDR-MLD-L01-02,35.08,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,8,FRA-AOI-L01-01,54.63,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,1,SF-SPI-L01-01,6.1,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,1,SF-SPI-L01-01,59.42,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,10,SFX-PLM-ASSY-01,6.5,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,9,SFX-PLM-PROG-01,60.5,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,2,HDR-MLD-L01-01,43.68,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,5,FRA-PP-L01-02,25.43,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,5,FRA-PP-L01-02,13.82,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,5,FRA-PP-L01-02,26.77,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,9,SFX-PLM-PROG-01,9.78,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,2,HDR-MLD-L01-01,69.25,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,7,FRA-OVE-L01-01,40.85,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,5,FRA-PP-L01-02,50.82,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,7,FRA-OVE-L01-01,4.28,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,2,HDR-MLD-L01-01,7.17,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,6,FRA-PP-L01-03,25.53,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,3,HDR-MLD-L01-02,77.15,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,1,SF-SPI-L01-01,10.75,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,7,FRA-OVE-L01-01,35.43,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,10,SFX-PLM-ASSY-01,24.07,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2025-12-31,9,SFX-PLM-PROG-01,31.88,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,5,FRA-PP-L01-02,25.28,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,10,SFX-PLM-ASSY-01,7.97,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,1,SF-SPI-L01-01,20.72,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,7,FRA-OVE-L01-01,6.83,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,3,HDR-MLD-L01-02,36.95,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,2,HDR-MLD-L01-01,18.3,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,5,FRA-PP-L01-02,17.23,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,3,HDR-MLD-L01-02,36.22,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,8,FRA-AOI-L01-01,85.15,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,10,SFX-PLM-ASSY-01,5.33,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,9,SFX-PLM-PROG-01,27.22,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,10,SFX-PLM-ASSY-01,28.25,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,10,SFX-PLM-ASSY-01,32.57,No Production & Break,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,8,FRA-AOI-L01-01,23.08,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,3,HDR-MLD-L01-02,3.88,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,9,SFX-PLM-PROG-01,65.37,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,9,SFX-PLM-PROG-01,79.07,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,3,HDR-MLD-L01-02,56.93,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,7,FRA-OVE-L01-01,20.9,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,6,FRA-PP-L01-03,47.63,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,3,HDR-MLD-L01-02,16.88,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,5,FRA-PP-L01-02,18.02,Material Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,10,SFX-PLM-ASSY-01,35.05,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,6,FRA-PP-L01-03,25.9,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,10,SFX-PLM-ASSY-01,17.97,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,10,SFX-PLM-ASSY-01,8.02,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,3,HDR-MLD-L01-02,36.33,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,2,HDR-MLD-L01-01,13.82,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,2,HDR-MLD-L01-01,21.68,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,8,FRA-AOI-L01-01,17.63,Inventory Check,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,4,FRA-PP-L01-01,23.9,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,9,SFX-PLM-PROG-01,26.6,Fire Drills,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,8,FRA-AOI-L01-01,30.63,Trial & Pilot Run,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,10,SFX-PLM-ASSY-01,73.27,Part Shortage,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-01,9,SFX-PLM-PROG-01,43.98,Meeting,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-02,9,SFX-PLM-PROG-01,26.3,Preventive Maintenance,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-02,9,SFX-PLM-PROG-01,38.48,Calibration,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-02,3,HDR-MLD-L01-02,43.32,Cleaning,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-02,2,HDR-MLD-L01-01,22.57,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-02,10,SFX-PLM-ASSY-01,21.88,Breakdown,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
2026-01-02,2,HDR-MLD-L01-01,20.65,Setup,17.235,43.815,26.58,-62.504999999999995,123.55499999999999,normal
