production_day,station_id,station_name,defect_rate_pct,Q1,Q3,IQR,lower_bound,upper_bound,severity
2026-01-29 23:00:00+00:00,7,FRA-OVE-L01-01,7.13,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-01 23:00:00+00:00,7,FRA-OVE-L01-01,9.79,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-02 23:00:00+00:00,7,FRA-OVE-L01-01,8.42,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-03 23:00:00+00:00,7,FRA-OVE-L01-01,7.6,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-04 23:00:00+00:00,7,FRA-OVE-L01-01,8.24,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-05 23:00:00+00:00,7,FRA-OVE-L01-01,6.99,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-08 23:00:00+00:00,7,FRA-OVE-L01-01,7.66,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-09 23:00:00+00:00,7,FRA-OVE-L01-01,8.69,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-10 23:00:00+00:00,7,FRA-OVE-L01-01,8.18,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-11 23:00:00+00:00,7,FRA-OVE-L01-01,6.93,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-12 23:00:00+00:00,7,FRA-OVE-L01-01,7.9,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-15 23:00:00+00:00,7,FRA-OVE-L01-01,7.67,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-16 23:00:00+00:00,7,FRA-OVE-L01-01,7.48,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-17 23:00:00+00:00,7,FRA-OVE-L01-01,7.89,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-18 23:00:00+00:00,7,FRA-OVE-L01-01,9.1,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-19 23:00:00+00:00,7,FRA-OVE-L01-01,7.09,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-22 23:00:00+00:00,7,FRA-OVE-L01-01,7.56,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-23 23:00:00+00:00,7,FRA-OVE-L01-01,7.42,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-24 23:00:00+00:00,7,FRA-OVE-L01-01,8.41,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-25 23:00:00+00:00,7,FRA-OVE-L01-01,8.06,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-02-26 23:00:00+00:00,7,FRA-OVE-L01-01,8.67,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-01 23:00:00+00:00,7,FRA-OVE-L01-01,9.21,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-02 23:00:00+00:00,7,FRA-OVE-L01-01,7.97,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-03 23:00:00+00:00,7,FRA-OVE-L01-01,10.0,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,anomaly_high
2026-03-04 23:00:00+00:00,7,FRA-OVE-L01-01,8.49,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-05 23:00:00+00:00,7,FRA-OVE-L01-01,6.66,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-08 23:00:00+00:00,7,FRA-OVE-L01-01,8.79,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-09 23:00:00+00:00,7,FRA-OVE-L01-01,8.66,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-10 23:00:00+00:00,7,FRA-OVE-L01-01,7.85,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-11 23:00:00+00:00,7,FRA-OVE-L01-01,7.52,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-12 23:00:00+00:00,7,FRA-OVE-L01-01,7.91,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-15 23:00:00+00:00,7,FRA-OVE-L01-01,7.94,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-16 23:00:00+00:00,7,FRA-OVE-L01-01,7.8,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-17 23:00:00+00:00,7,FRA-OVE-L01-01,8.67,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-18 23:00:00+00:00,7,FRA-OVE-L01-01,8.26,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-19 23:00:00+00:00,7,FRA-OVE-L01-01,8.14,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-22 23:00:00+00:00,7,FRA-OVE-L01-01,7.93,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-23 23:00:00+00:00,7,FRA-OVE-L01-01,7.49,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-24 23:00:00+00:00,7,FRA-OVE-L01-01,8.91,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-25 23:00:00+00:00,7,FRA-OVE-L01-01,7.67,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-26 23:00:00+00:00,7,FRA-OVE-L01-01,6.94,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-29 22:00:00+00:00,7,FRA-OVE-L01-01,8.99,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-30 22:00:00+00:00,7,FRA-OVE-L01-01,8.06,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-03-31 22:00:00+00:00,7,FRA-OVE-L01-01,7.93,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-01 22:00:00+00:00,7,FRA-OVE-L01-01,7.76,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-02 22:00:00+00:00,7,FRA-OVE-L01-01,8.34,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-05 22:00:00+00:00,7,FRA-OVE-L01-01,8.91,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-06 22:00:00+00:00,7,FRA-OVE-L01-01,7.38,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-07 22:00:00+00:00,7,FRA-OVE-L01-01,10.24,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,anomaly_high
2026-04-08 22:00:00+00:00,7,FRA-OVE-L01-01,8.06,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-09 22:00:00+00:00,7,FRA-OVE-L01-01,9.23,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-12 22:00:00+00:00,7,FRA-OVE-L01-01,8.61,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-13 22:00:00+00:00,7,FRA-OVE-L01-01,7.82,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-14 22:00:00+00:00,7,FRA-OVE-L01-01,6.76,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-15 22:00:00+00:00,7,FRA-OVE-L01-01,8.26,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-16 22:00:00+00:00,7,FRA-OVE-L01-01,6.98,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-19 22:00:00+00:00,7,FRA-OVE-L01-01,8.1,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-20 22:00:00+00:00,7,FRA-OVE-L01-01,8.1,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-21 22:00:00+00:00,7,FRA-OVE-L01-01,7.06,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-22 22:00:00+00:00,7,FRA-OVE-L01-01,6.5,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-23 22:00:00+00:00,7,FRA-OVE-L01-01,8.38,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-26 22:00:00+00:00,7,FRA-OVE-L01-01,7.16,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-27 22:00:00+00:00,7,FRA-OVE-L01-01,8.44,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-28 22:00:00+00:00,7,FRA-OVE-L01-01,9.07,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-29 22:00:00+00:00,7,FRA-OVE-L01-01,5.93,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-04-30 22:00:00+00:00,7,FRA-OVE-L01-01,9.7,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-05-03 22:00:00+00:00,7,FRA-OVE-L01-01,7.36,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-05-04 22:00:00+00:00,7,FRA-OVE-L01-01,6.45,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-05-05 22:00:00+00:00,7,FRA-OVE-L01-01,9.08,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-05-06 22:00:00+00:00,7,FRA-OVE-L01-01,7.29,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-05-07 22:00:00+00:00,7,FRA-OVE-L01-01,7.64,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2026-05-10 22:00:00+00:00,7,FRA-OVE-L01-01,7.58,7.3774999999999995,8.4125,1.0350000000000001,5.824999999999999,9.965,normal
2025-11-12 23:00:00+00:00,4,FRA-PP-L01-01,7.47,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-13 23:00:00+00:00,4,FRA-PP-L01-01,9.07,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-16 23:00:00+00:00,4,FRA-PP-L01-01,8.97,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-17 23:00:00+00:00,4,FRA-PP-L01-01,8.85,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-18 23:00:00+00:00,4,FRA-PP-L01-01,5.85,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-19 23:00:00+00:00,4,FRA-PP-L01-01,8.75,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-20 23:00:00+00:00,4,FRA-PP-L01-01,9.18,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-23 23:00:00+00:00,4,FRA-PP-L01-01,7.96,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-24 23:00:00+00:00,4,FRA-PP-L01-01,6.82,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-25 23:00:00+00:00,4,FRA-PP-L01-01,7.65,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-26 23:00:00+00:00,4,FRA-PP-L01-01,8.28,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-27 23:00:00+00:00,4,FRA-PP-L01-01,6.58,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-11-30 23:00:00+00:00,4,FRA-PP-L01-01,6.54,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-01 23:00:00+00:00,4,FRA-PP-L01-01,7.46,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-02 23:00:00+00:00,4,FRA-PP-L01-01,7.96,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-03 23:00:00+00:00,4,FRA-PP-L01-01,7.16,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-04 23:00:00+00:00,4,FRA-PP-L01-01,7.94,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-07 23:00:00+00:00,4,FRA-PP-L01-01,8.56,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-08 23:00:00+00:00,4,FRA-PP-L01-01,9.12,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-09 23:00:00+00:00,4,FRA-PP-L01-01,6.09,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-10 23:00:00+00:00,4,FRA-PP-L01-01,9.8,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-11 23:00:00+00:00,4,FRA-PP-L01-01,7.06,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-14 23:00:00+00:00,4,FRA-PP-L01-01,8.57,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-15 23:00:00+00:00,4,FRA-PP-L01-01,6.32,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-16 23:00:00+00:00,4,FRA-PP-L01-01,7.9,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-17 23:00:00+00:00,4,FRA-PP-L01-01,7.22,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-18 23:00:00+00:00,4,FRA-PP-L01-01,10.84,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,anomaly_high
2025-12-21 23:00:00+00:00,4,FRA-PP-L01-01,5.27,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-22 23:00:00+00:00,4,FRA-PP-L01-01,8.33,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-23 23:00:00+00:00,4,FRA-PP-L01-01,9.9,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-24 23:00:00+00:00,4,FRA-PP-L01-01,9.28,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-25 23:00:00+00:00,4,FRA-PP-L01-01,6.85,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-28 23:00:00+00:00,4,FRA-PP-L01-01,5.67,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-29 23:00:00+00:00,4,FRA-PP-L01-01,10.35,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-30 23:00:00+00:00,4,FRA-PP-L01-01,8.68,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2025-12-31 23:00:00+00:00,4,FRA-PP-L01-01,7.68,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-01 23:00:00+00:00,4,FRA-PP-L01-01,8.4,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-04 23:00:00+00:00,4,FRA-PP-L01-01,8.36,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-05 23:00:00+00:00,4,FRA-PP-L01-01,9.37,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-06 23:00:00+00:00,4,FRA-PP-L01-01,8.37,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-07 23:00:00+00:00,4,FRA-PP-L01-01,9.69,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-08 23:00:00+00:00,4,FRA-PP-L01-01,8.07,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-11 23:00:00+00:00,4,FRA-PP-L01-01,7.26,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-12 23:00:00+00:00,4,FRA-PP-L01-01,7.42,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-13 23:00:00+00:00,4,FRA-PP-L01-01,7.37,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-14 23:00:00+00:00,4,FRA-PP-L01-01,7.64,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-15 23:00:00+00:00,4,FRA-PP-L01-01,8.67,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-18 23:00:00+00:00,4,FRA-PP-L01-01,11.69,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,anomaly_high
2026-01-19 23:00:00+00:00,4,FRA-PP-L01-01,7.95,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-20 23:00:00+00:00,4,FRA-PP-L01-01,8.3,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-21 23:00:00+00:00,4,FRA-PP-L01-01,8.23,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-22 23:00:00+00:00,4,FRA-PP-L01-01,7.65,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-25 23:00:00+00:00,4,FRA-PP-L01-01,8.28,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-26 23:00:00+00:00,4,FRA-PP-L01-01,7.81,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-27 23:00:00+00:00,4,FRA-PP-L01-01,7.5,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-28 23:00:00+00:00,4,FRA-PP-L01-01,8.9,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-01-29 23:00:00+00:00,4,FRA-PP-L01-01,8.77,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-01 23:00:00+00:00,4,FRA-PP-L01-01,6.31,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-02 23:00:00+00:00,4,FRA-PP-L01-01,8.5,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-03 23:00:00+00:00,4,FRA-PP-L01-01,9.21,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-04 23:00:00+00:00,4,FRA-PP-L01-01,10.07,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-05 23:00:00+00:00,4,FRA-PP-L01-01,8.49,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-08 23:00:00+00:00,4,FRA-PP-L01-01,8.46,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-09 23:00:00+00:00,4,FRA-PP-L01-01,7.45,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-10 23:00:00+00:00,4,FRA-PP-L01-01,8.91,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-11 23:00:00+00:00,4,FRA-PP-L01-01,9.15,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-12 23:00:00+00:00,4,FRA-PP-L01-01,8.01,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-15 23:00:00+00:00,4,FRA-PP-L01-01,9.52,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-16 23:00:00+00:00,4,FRA-PP-L01-01,8.37,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-17 23:00:00+00:00,4,FRA-PP-L01-01,7.92,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-18 23:00:00+00:00,4,FRA-PP-L01-01,8.98,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-19 23:00:00+00:00,4,FRA-PP-L01-01,7.68,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-22 23:00:00+00:00,4,FRA-PP-L01-01,8.33,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-23 23:00:00+00:00,4,FRA-PP-L01-01,7.82,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-24 23:00:00+00:00,4,FRA-PP-L01-01,7.7,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-25 23:00:00+00:00,4,FRA-PP-L01-01,6.84,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-02-26 23:00:00+00:00,4,FRA-PP-L01-01,7.52,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-01 23:00:00+00:00,4,FRA-PP-L01-01,6.79,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-02 23:00:00+00:00,4,FRA-PP-L01-01,8.78,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-03 23:00:00+00:00,4,FRA-PP-L01-01,7.46,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-04 23:00:00+00:00,4,FRA-PP-L01-01,9.27,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-05 23:00:00+00:00,4,FRA-PP-L01-01,7.41,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-08 23:00:00+00:00,4,FRA-PP-L01-01,7.98,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-09 23:00:00+00:00,4,FRA-PP-L01-01,6.51,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-10 23:00:00+00:00,4,FRA-PP-L01-01,7.24,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-11 23:00:00+00:00,4,FRA-PP-L01-01,7.52,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-12 23:00:00+00:00,4,FRA-PP-L01-01,8.92,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-15 23:00:00+00:00,4,FRA-PP-L01-01,8.16,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-16 23:00:00+00:00,4,FRA-PP-L01-01,7.42,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-17 23:00:00+00:00,4,FRA-PP-L01-01,7.45,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-18 23:00:00+00:00,4,FRA-PP-L01-01,8.31,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-19 23:00:00+00:00,4,FRA-PP-L01-01,6.36,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-22 23:00:00+00:00,4,FRA-PP-L01-01,7.67,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-23 23:00:00+00:00,4,FRA-PP-L01-01,8.13,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-24 23:00:00+00:00,4,FRA-PP-L01-01,7.96,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-25 23:00:00+00:00,4,FRA-PP-L01-01,6.78,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-26 23:00:00+00:00,4,FRA-PP-L01-01,8.87,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-29 22:00:00+00:00,4,FRA-PP-L01-01,8.22,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-30 22:00:00+00:00,4,FRA-PP-L01-01,6.57,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-03-31 22:00:00+00:00,4,FRA-PP-L01-01,7.56,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-01 22:00:00+00:00,4,FRA-PP-L01-01,8.05,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-02 22:00:00+00:00,4,FRA-PP-L01-01,7.84,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-05 22:00:00+00:00,4,FRA-PP-L01-01,9.32,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-06 22:00:00+00:00,4,FRA-PP-L01-01,8.98,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-07 22:00:00+00:00,4,FRA-PP-L01-01,10.27,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-08 22:00:00+00:00,4,FRA-PP-L01-01,5.7,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-09 22:00:00+00:00,4,FRA-PP-L01-01,7.7,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-12 22:00:00+00:00,4,FRA-PP-L01-01,6.89,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-13 22:00:00+00:00,4,FRA-PP-L01-01,7.98,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-14 22:00:00+00:00,4,FRA-PP-L01-01,7.9,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-15 22:00:00+00:00,4,FRA-PP-L01-01,7.44,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-16 22:00:00+00:00,4,FRA-PP-L01-01,6.22,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
2026-04-19 22:00:00+00:00,4,FRA-PP-L01-01,8.42,7.4350000000000005,8.6725,1.237499999999999,5.578750000000002,10.528749999999999,normal
